PROJECT_ID,Initial_completion_date,final_completion_date,Delayed,Amount_of_Delay_(Quarters),Initial_ESTIMATED_COST,Final_Estimated_Budget,Budget_Overrun,percentage_of_overrun,CT_Commercial,CT_Industrial,CT_Infrastructure,CT_Institutional,CT_Residential,CST_Primarily_residential_Single_use,CST_Education,CST_Utilities,CST_Roads_Highways,CST_Oil_Gas,CST_Health,CST_Mixed_Use,CST_Recreation,CST_Office,CST_Others,REGION,Region_Mainland/Southwest,Region_Vancouver_Island/Coast,Region_Thompson-Okanagan,Region_Northeast,Region_others,MUNICIPALITY,Urban,Type_Owner_priv,Type_Owner_prov,Type_Owner_part,Project_Status_Construction_started,Project_Status_Proposed,Project_Status_On_hold,Project_Status_Completed,PUBLIC_FUNDING_IND,GREEN_BUILDING_IND,FIRST_NATION_IND,Times_Delayed,Age,Jobs,Below_Average_Winter_Temp_Quarters,Quarters_with_Above_Average_Snowfall,Quarters_with_Above_Average_Rain
3430,2017-Q4,2017-Q4,0,0,30,30,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Burnaby,1,1,0,0,0,1,0,0,0,0,0,2,3.5,86,1,4,5
3431,2018-Q4,2019-Q4,1,4,25,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,1,0,72,2,3,1
3432,2017-Q2,2017-Q2,0,0,22,22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Burnaby,1,1,0,0,0,1,0,0,0,0,0,0,3.5,63,1,4,5
3433,2017-Q4,2018-Q4,1,4,22,22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Burnaby,1,0,1,0,1,0,0,0,0,0,0,1,4.5,63,1,4,5
3434,2019-Q3,2019-Q3,0,0,45,52,1,15.55555556,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2. Mainland/Southwest,1,0,0,0,0,Surrey,1,0,1,0,0,1,0,0,1,0,0,0,0,218,1,4,5
3436,2020-Q1,2020-Q1,0,0,410,410,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2. Mainland/Southwest,1,0,0,0,0,Surrey,1,0,1,0,0,1,0,0,1,0,0,0,0,1987,1,4,5
3437,2017-Q3,2018-Q4,1,5,23,23,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Langford,0,0,1,0,0,1,0,0,1,0,0,1,3.5,94,2,4,4
3439,2020-Q3,2022-Q2,1,7,35,85,1,142.8571429,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3. Thompson-Okanagan,0,0,1,0,0,Revelstoke,0,0,1,0,0,1,0,0,1,0,0,3,2.5,144,1,6,5
3440,2017-Q3,2017-Q3,0,0,40,40,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8. Northeast,0,0,0,1,0,Fort Nelson,0,0,1,0,1,0,0,0,1,0,0,2,4.5,164,1,10,4
3441,2016-Q4,2017-Q3,1,3,17,17,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8. Northeast,0,0,0,1,0,Taylor,0,0,1,0,1,0,0,0,1,0,0,1,4.5,70,2,11,4
3442,2018-Q4,2019-Q4,1,4,59,59,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Langley,0,0,1,0,0,1,0,0,1,0,0,1,3.5,242,1,4,5
3443,2018-Q3,2018-Q4,1,1,27,27,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Burnaby,1,0,1,0,0,1,0,0,1,0,0,3,3.5,120,1,4,5
3444,2017-Q4,2016-Q4,1,-4,25,25,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,New Westminster,1,1,0,0,0,1,0,0,1,0,0,1,3.5,103,2,4,3
3447,2017-Q3,2017-Q2,1,-1,52,52,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,0,1,0,0,1,0,0,1,1,0,1,3.5,231,2,3,1
3448,2019-Q1,2019-Q1,0,0,100,120,1,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8. Northeast,0,0,0,1,0,Fort St. John,0,1,0,0,0,1,0,0,0,0,0,0,0,77,3,12,3
3449,2019-Q3,2018-Q4,1,-3,34,34,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Courtenay,0,0,1,0,0,1,0,0,1,0,0,3,0,151,2,4,5
3454,2017-Q4,2017-Q4,0,0,210,235,1,11.9047619,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8. Northeast,0,0,0,1,0,Wonowon,0,1,0,0,0,1,0,0,0,0,0,0,0,162,2,11,4
3455,2017-Q4,2018-Q3,1,3,5814,5814,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8. Northeast,0,0,0,1,0,Chetwynd,0,1,0,0,0,1,0,0,0,0,0,2,3.5,4475,2,11,4
3459,2016-Q3,2016-Q3,0,0,27,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,0,0,1,1,0,0,0,1,0,0,0,4.5,125,2,3,1
3460,2018-Q4,2018-Q4,0,0,49,56,1,14.28571429,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3. Thompson-Okanagan,0,0,1,0,0,Kamloops,1,0,1,0,1,0,0,0,1,0,0,0,4.5,41,2,7,7
3461,2018-Q1,2018-Q1,0,0,21,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Tofino,0,0,1,0,1,0,0,0,1,0,0,0,4.5,17,2,4,4
3462,2018-Q4,2019-Q1,1,1,93,73,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Burnaby,1,0,1,0,1,0,0,0,1,0,0,1,4.5,77,1,4,5
3463,2021-Q3,2022-Q2,1,3,60,75,1,25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8. Northeast,0,0,0,1,0,Hudson Hope,0,0,1,0,1,0,0,0,1,0,0,1,4.5,50,2,11,4
3467,2019-Q1,2019-Q1,0,0,5814,5814,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Bamberton,0,0,0,1,0,1,0,0,0,0,0,0,0,4475,2,4,4
3468,2017-Q2,2018-Q4,1,6,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Surrey,1,1,0,0,0,1,0,0,0,0,0,3,3.5,57,1,4,5
3469,2018-Q4,2019-Q2,1,2,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,4,3.5,57,2,3,1
3575,2018-Q3,2018-Q3,0,0,21,21,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Coquitlam,1,0,1,0,0,1,0,0,1,0,0,2,0,93,1,4,5
3576,2018-Q2,2018-Q4,1,2,19,22,1,15.78947368,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4. Kootenay,0,0,0,0,1,Nelson,0,1,0,0,0,1,0,0,1,0,0,3,3.5,84,4,8,4
3578,2018-Q4,2019-Q1,1,1,450,475,1,5.555555556,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6. North Coast,0,0,0,0,1,Prince Rupert,0,1,0,0,0,1,0,0,0,0,1,1,0,346,1,5,3
3579,2017-Q4,2017-Q4,0,0,860,860,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8. Northeast,0,0,0,1,0,Dawson Creek,0,0,0,1,1,0,0,0,0,0,0,0,4.5,662,2,11,4
3580,2017-Q4,2017-Q4,0,0,715,715,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8. Northeast,0,0,0,1,0,Fort St. John,0,1,0,0,1,0,0,0,0,0,0,0,3.5,550,3,12,3
3581,2019-Q2,2020-Q4,1,6,53,53,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8. Northeast,0,0,0,1,0,Fort St. John,0,0,1,0,1,0,0,0,1,0,0,1,4.5,44,3,12,3
3582,2020-Q4,2024-Q4,1,16,200,300,1,50,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,0,1,0,0,1,0,0,1,0,0,1,2.5,572,2,3,1
3583,2017-Q4,2017-Q4,0,0,25,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3. Thompson-Okanagan,0,0,1,0,0,Penticton,0,1,0,0,0,1,0,0,0,0,0,0,3.5,121,1,6,5
3586,2017-Q4,2018-Q3,1,3,25,30,1,20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Burnaby,1,1,0,0,0,1,0,0,0,0,0,1,3.5,72,1,4,5
3587,2020-Q4,2020-Q4,0,0,20,439,1,2095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3. Thompson-Okanagan,0,0,1,0,0,Kamloops,1,0,1,0,0,1,0,0,0,0,0,0,0,143,2,7,7
3588,2018-Q4,2018-Q4,0,0,5814,5814,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8. Northeast,0,0,0,1,0,Dawson Creek,0,1,0,0,0,1,0,0,0,0,0,0,2.5,4475,2,11,4
3591,2017-Q3,2018-Q1,1,2,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,White Rock,0,1,0,0,0,1,0,0,0,0,0,1,3.5,57,2,4,3
3592,2017-Q4,2018-Q2,1,2,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,1,3.5,57,2,3,1
3593,2017-Q4,2018-Q2,1,2,20,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2. Mainland/Southwest,1,0,0,0,0,North Vancouver,1,1,0,0,1,0,0,0,0,0,0,1,3.5,362,1,4,5
3594,2019-Q4,2021-Q1,1,5,45,91,1,102.2222222,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Burnaby,1,1,0,0,0,1,0,0,0,0,0,2,0,129,1,4,5
3595,2022-Q4,2022-Q4,0,0,104,104,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,0,0,297,2,3,1
3596,2018-Q4,2019-Q3,1,3,40,40,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Burnaby,1,1,0,0,0,1,0,0,0,0,0,2,0,114,1,4,5
3597,2017-Q3,2018-Q4,1,5,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,2,3.5,57,2,3,1
3598,2018-Q1,2018-Q2,1,1,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,1,0,0,0,0,0,0,1,3.5,57,2,3,1
3599,2017-Q3,2018-Q2,1,3,25,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,1,3.5,72,2,3,1
3601,2017-Q4,2017-Q4,0,0,24,24,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Surrey,1,0,1,0,1,0,0,0,1,0,0,0,5.5,99,1,4,5
3602,2017-Q4,2020-Q2,1,10,45,45,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3. Thompson-Okanagan,0,0,1,0,0,Kelowna,1,0,1,0,1,0,0,0,1,0,0,3,3.5,185,0,4,2
3603,2017-Q4,2017-Q3,1,-1,24,20,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5. Cariboo,0,0,0,0,1,Prince George,1,0,1,0,0,1,0,0,1,0,0,1,3.5,99,4,10,4
3604,2017-Q4,2017-Q3,1,-1,15,15,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Courtenay,0,0,1,0,0,1,0,0,1,0,0,1,3.5,62,2,4,5
3605,2019-Q4,2019-Q4,0,0,30,39,1,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,0,1,0,0,1,0,0,1,0,0,0,3.5,25,2,3,1
3606,2017-Q4,2018-Q3,1,3,27,27,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8. Northeast,0,0,0,1,0,Fort St. John,0,0,1,0,0,1,0,0,1,0,0,2,0,120,3,12,3
3609,2017-Q1,2017-Q2,1,1,20,20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Delta,1,0,1,0,1,0,0,0,1,0,0,1,4.5,89,1,4,5
3610,2017-Q3,2019-Q3,1,8,22,26,1,18.18181818,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,0,1,0,0,1,0,0,1,0,0,3,3.5,98,2,3,1
3612,2018-Q4,2018-Q4,0,0,930,930,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8. Northeast,0,0,0,1,0,Dawson Creek,0,0,0,1,0,1,0,0,0,0,0,3,3.5,716,2,11,4
3615,2018-Q4,2019-Q1,1,1,5814,5814,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8. Northeast,0,0,0,1,0,Chetwynd,0,1,0,0,0,1,0,0,0,0,0,1,0,4475,2,11,4
3616,2019-Q4,2019-Q4,0,0,104,104,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Horseshoe Bay,0,1,0,0,0,1,0,0,0,0,0,0,0,297,2,4,3
3617,2019-Q4,2019-Q4,0,0,30,30,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,0,0,86,2,3,1
3618,2018-Q4,2019-Q4,1,4,35,35,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Coquitlam,1,1,0,0,0,1,0,0,0,0,0,1,0,100,1,4,5
3619,2017-Q4,2018-Q1,1,1,25,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,New Westminster,1,1,0,0,0,1,0,0,0,0,0,2,3.5,72,2,4,3
3620,2017-Q4,2017-Q4,0,0,20,25,1,25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Delta,1,1,0,0,0,1,0,0,0,0,0,2,3.5,57,1,4,5
3621,2018-Q4,2018-Q3,1,-1,45,45,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,North Vancouver,1,1,0,0,0,1,0,0,0,0,0,2,3.5,129,1,4,5
3622,2020-Q4,2022-Q4,1,8,100,200,1,100,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Burnaby,1,1,0,0,0,1,0,0,0,0,0,1,0,286,1,4,5
3623,2018-Q3,2019-Q3,1,4,22,22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,1,2.5,63,2,3,1
3625,2019-Q4,2019-Q4,0,0,22,22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,0,0,63,2,3,1
3626,2019-Q4,2019-Q2,1,-2,55,59,1,7.272727273,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Langley,0,0,1,0,0,1,0,0,1,0,0,2,2.5,244,1,4,5
3627,2019-Q1,2020-Q1,1,4,26,1100,1,4130.769231,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Langley,0,0,1,0,0,1,0,0,1,0,0,2,2.5,115,1,4,5
3628,2026-Q4,2026-Q4,0,0,104,104,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,New Westminster,1,0,1,0,0,1,0,0,1,0,0,0,3.5,1000,2,4,3
3633,2018-Q1,2018-Q4,1,3,34,34,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Surrey Area,1,0,1,0,1,0,0,0,1,0,0,3,3.5,28,2,4,3
3634,2019-Q4,2018-Q2,1,-6,170,170,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8. Northeast,0,0,0,1,0,Hudson Hope,0,0,1,0,1,0,0,0,0,0,0,1,3.5,141,2,11,4
3635,2018-Q1,2018-Q3,1,2,25,40,1,60,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4. Kootenay,0,0,0,0,1,Fernie,0,0,1,0,1,0,0,0,0,0,0,2,3.5,21,4,8,4
3636,2019-Q4,2019-Q4,0,0,104,104,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Squamish,0,1,0,0,0,1,0,0,0,0,0,0,2.5,297,2,4,3
3637,2018-Q2,2019-Q3,1,5,30,30,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Victoria,1,1,0,0,0,1,0,0,0,0,0,2,3.5,86,4,4,3
3638,2018-Q4,2021-Q4,1,12,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1. Vancouver Island/Coast,0,1,0,0,0,Langford,0,1,0,0,0,1,0,0,0,0,0,1,3.5,915,2,4,4
3639,2017-Q4,2022-Q4,1,20,160,160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,2,3.5,1337,2,3,1
3640,2019-Q1,2019-Q4,1,3,78,78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2. Mainland/Southwest,1,0,0,0,0,Chilliwack,1,1,0,0,0,1,0,0,0,0,0,1,0,312,2,4,3
3642,2017-Q3,2016-Q4,1,-3,104,104,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,1,3.5,297,2,3,1
3643,2018-Q2,2020-Q4,1,10,25,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,1,2.5,72,2,3,1
3644,2017-Q4,2017-Q4,0,0,25,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Ladner,0,1,0,0,0,1,0,0,0,0,0,0,3.5,72,2,4,3
3645,2018-Q4,2018-Q4,0,0,25,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,North Vancouver,1,1,0,0,0,1,0,0,0,0,0,2,0,72,1,4,5
3646,2018-Q2,2019-Q1,1,3,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Surrey,1,1,0,0,0,1,0,0,0,0,0,1,0,57,1,4,5
3647,2027-Q4,2027-Q4,0,0,30,60,1,100,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Squamish,0,1,0,0,0,1,0,0,0,0,0,0,0,86,2,4,3
3648,2018-Q4,2019-Q4,1,4,40,40,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,1,0,0,0,1,0,0,0,0,0,1,3.5,114,2,3,1
3649,2019-Q4,2019-Q4,0,0,22,22,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Burnaby,1,1,0,0,0,1,0,0,0,0,0,0,0,63,1,4,5
3651,2017-Q4,2019-Q2,1,6,25,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Victoria,1,1,0,0,0,1,0,0,0,0,0,3,3.5,72,4,4,3
3653,2017-Q4,2017-Q4,0,0,18,18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Saanich,1,1,0,0,1,0,0,0,0,0,0,0,4.5,51,0,1,3
3654,2018-Q4,2019-Q4,1,4,20,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3. Thompson-Okanagan,0,0,1,0,0,Kelowna,1,1,0,0,0,1,0,0,0,0,0,1,3.5,57,0,4,2
3655,2019-Q3,2019-Q3,0,0,55,77,1,40,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,0,1,0,0,1,0,0,1,0,0,0,0,244,2,3,1
3656,2019-Q3,2019-Q3,0,0,22,22,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,0,1,0,0,1,0,0,1,0,0,0,0,90,2,3,1
3657,2018-Q2,2018-Q2,0,0,22,25,1,13.63636364,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1. Vancouver Island/Coast,0,1,0,0,0,Victoria,1,0,1,0,0,1,0,0,1,0,0,0,0,98,4,4,3
3660,2017-Q3,2017-Q4,1,1,22,61,1,177.2727273,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,0,1,0,1,0,0,0,1,0,0,1,1,98,2,3,1
3661,2017-Q3,2017-Q3,0,0,30,30,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,0,1,0,0,1,0,0,1,0,0,0,0,133,2,3,1
3663,2018-Q3,2018-Q4,1,1,18,18,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6. North Coast,0,0,0,0,1,Terrace,0,0,1,0,0,1,0,0,1,0,0,1,3.5,80,1,5,3
3664,2018-Q1,2018-Q3,1,2,33,34,1,3.03030303,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8. Northeast,0,0,0,1,0,Dawson Creek,0,0,1,0,1,0,0,0,1,0,0,1,3.5,147,2,11,4
3666,2018-Q4,2018-Q3,1,-1,38,38,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3. Thompson-Okanagan,0,0,1,0,0,Revelstoke,0,0,1,0,1,0,0,0,1,0,0,1,3.5,156,1,6,5
3667,2018-Q4,2019-Q4,1,4,22,32,1,45.45454545,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Abbotsford,1,0,1,0,0,1,0,0,1,0,0,1,0,90,2,4,3
3669,2018-Q4,2021-Q4,1,12,37,2830,1,7548.648649,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6. North Coast,0,0,0,0,1,Terrace,0,0,1,0,0,1,0,0,1,0,0,3,2.5,152,1,5,3
3670,2024-Q4,2024-Q4,0,0,203,203,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Surrey/ Langley,1,0,0,1,0,1,0,0,1,0,0,0,1.5,834,2,4,3
3671,2024-Q4,2025-Q4,1,4,203,203,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,0,0,1,0,1,0,0,1,0,0,1,1.5,834,2,3,1
3672,2017-Q4,2019-Q4,1,8,20,20,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Langley/surrey,0,0,0,1,0,1,0,0,1,0,0,1,3.5,82,2,4,3
3673,2019-Q4,2019-Q4,0,0,38,31,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Surrey/ Langley,1,0,0,1,1,0,0,0,1,0,0,0,3.5,156,2,4,3
3674,2017-Q4,2019-Q4,1,8,23,23,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,0,0,1,0,1,0,0,1,0,0,1,3.5,94,2,3,1
3675,2019-Q4,2019-Q4,0,0,76,26,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,0,0,1,0,1,0,0,1,0,0,0,3.5,312,2,3,1
3676,2019-Q4,2020-Q4,1,4,86,59,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,0,0,1,0,1,0,0,1,0,0,1,3.5,353,2,3,1
3677,2019-Q4,2020-Q4,1,4,41,41,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,0,0,1,0,1,0,0,1,0,0,1,3.5,168,2,3,1
3678,2019-Q4,2020-Q4,1,4,92,92,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,0,0,1,0,1,0,0,1,0,0,1,3.5,378,2,3,1
3679,2019-Q4,2020-Q4,1,4,53,51,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Vancouver,1,0,0,1,0,1,0,0,1,0,0,1,3.5,218,2,3,1
3680,2017-Q3,2017-Q4,1,1,20,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8. Northeast,0,0,0,1,0,Dawson Creek,0,0,1,0,1,0,0,0,1,0,0,1,3.5,17,2,11,4
3681,2019-Q4,2020-Q4,1,4,30,30,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Maple Ridge,0,1,0,0,0,1,0,0,0,0,0,1,2.5,86,2,4,3
3682,2019-Q4,2020-Q3,1,3,28,60,1,114.2857143,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2. Mainland/Southwest,1,0,0,0,0,Surrey,1,1,0,0,0,1,0,0,0,0,0,1,2.5,80,1,4,5
